x;y;
-1.200300;0.440720;
-1.199950;0.439880;
-1.199600;0.439040;
-1.199250;0.438201;
-1.198900;0.437361;
-1.198550;0.436522;
-1.198200;0.435683;
-1.197850;0.434845;
-1.197500;0.434006;
-1.197150;0.433168;
-1.196800;0.432330;
-1.196450;0.431493;
-1.196100;0.430655;
-1.195750;0.429818;
-1.195400;0.428981;
-1.195050;0.428145;
-1.194700;0.427308;
-1.194350;0.426472;
-1.194000;0.425636;
-1.193650;0.424800;
-1.193300;0.423965;
-1.192950;0.423130;
-1.192600;0.422295;
-1.192250;0.421460;
-1.191900;0.420626;
-1.191550;0.419791;
-1.191200;0.418957;
-1.190850;0.418124;
-1.190500;0.417290;
-1.190150;0.416457;
-1.189800;0.415624;
-1.189450;0.414791;
-1.189100;0.413959;
-1.188750;0.413127;
-1.188400;0.412295;
-1.188050;0.411463;
-1.187700;0.410631;
-1.187350;0.409800;
-1.187000;0.408969;
-1.186650;0.408138;
-1.186300;0.407308;
-1.185950;0.406477;
-1.185600;0.405647;
-1.185250;0.404818;
-1.184900;0.403988;
-1.184550;0.403159;
-1.184200;0.402330;
-1.183850;0.401501;
-1.183500;0.400672;
-1.183150;0.399844;
-1.182800;0.399016;
-1.182450;0.398188;
-1.182100;0.397360;
-1.181750;0.396533;
-1.181400;0.395706;
-1.181050;0.394879;
-1.180700;0.394052;
-1.180350;0.393226;
-1.180000;0.392400;
-1.179650;0.391574;
-1.179300;0.390748;
-1.178950;0.389923;
-1.178600;0.389098;
-1.178250;0.388273;
-1.177900;0.387448;
-1.177550;0.386624;
-1.177200;0.385800;
-1.176850;0.384976;
-1.176500;0.384152;
-1.176150;0.383329;
-1.175800;0.382506;
-1.175450;0.381683;
-1.175100;0.380860;
-1.174750;0.380038;
-1.174400;0.379215;
-1.174050;0.378393;
-1.173700;0.377572;
-1.173350;0.376750;
-1.173000;0.375929;
-1.172650;0.375108;
-1.172300;0.374287;
-1.171950;0.373467;
-1.171600;0.372647;
-1.171250;0.371827;
-1.170900;0.371007;
-1.170550;0.370187;
-1.170200;0.369368;
-1.169850;0.368549;
-1.169500;0.367730;
-1.169150;0.366912;
-1.168800;0.366093;
-1.168450;0.365275;
-1.168100;0.364458;
-1.167750;0.363640;
-1.167400;0.362823;
-1.167050;0.362006;
-1.166700;0.361189;
-1.166350;0.360372;
-1.166000;0.359556;
-1.165650;0.358740;
-1.165300;0.357924;
-1.164950;0.357109;
-1.164600;0.356293;
-1.164250;0.355478;
-1.163900;0.354663;
-1.163550;0.353849;
-1.163200;0.353034;
-1.162850;0.352220;
-1.162500;0.351406;
-1.162150;0.350593;
-1.161800;0.349779;
-1.161450;0.348966;
-1.161100;0.348153;
-1.160750;0.347341;
-1.160400;0.346528;
-1.160050;0.345716;
-1.159700;0.344904;
-1.159350;0.344092;
-1.159000;0.343281;
-1.158650;0.342470;
-1.158300;0.341659;
-1.157950;0.340848;
-1.157600;0.340038;
-1.157250;0.339228;
-1.156900;0.338418;
-1.156550;0.337608;
-1.156200;0.336798;
-1.155850;0.335989;
-1.155500;0.335180;
-1.155150;0.334372;
-1.154800;0.333563;
-1.154450;0.332755;
-1.154100;0.331947;
-1.153750;0.331139;
-1.153400;0.330332;
-1.153050;0.329524;
-1.152700;0.328717;
-1.152350;0.327911;
-1.152000;0.327104;
-1.151650;0.326298;
-1.151300;0.325492;
-1.150950;0.324686;
-1.150600;0.323880;
-1.150250;0.323075;
-1.149900;0.322270;
-1.149550;0.321465;
-1.149200;0.320661;
-1.148850;0.319856;
-1.148500;0.319052;
-1.148150;0.318248;
-1.147800;0.317445;
-1.147450;0.316642;
-1.147100;0.315838;
-1.146750;0.315036;
-1.146400;0.314233;
-1.146050;0.313431;
-1.145700;0.312628;
-1.145350;0.311827;
-1.145000;0.311025;
-1.144650;0.310224;
-1.144300;0.309422;
-1.143950;0.308622;
-1.143600;0.307821;
-1.143250;0.307021;
-1.142900;0.306220;
-1.142550;0.305421;
-1.142200;0.304621;
-1.141850;0.303821;
-1.141500;0.303022;
-1.141150;0.302223;
-1.140800;0.301425;
-1.140450;0.300626;
-1.140100;0.299828;
-1.139750;0.299030;
-1.139400;0.298232;
-1.139050;0.297435;
-1.138700;0.296638;
-1.138350;0.295841;
-1.138000;0.295044;
-1.137650;0.294248;
-1.137300;0.293451;
-1.136950;0.292655;
-1.136600;0.291860;
-1.136250;0.291064;
-1.135900;0.290269;
-1.135550;0.289474;
-1.135200;0.288679;
-1.134850;0.287885;
-1.134500;0.287090;
-1.134150;0.286296;
-1.133800;0.285502;
-1.133450;0.284709;
-1.133100;0.283916;
-1.132750;0.283123;
-1.132400;0.282330;
-1.132050;0.281537;
-1.131700;0.280745;
-1.131350;0.279953;
-1.131000;0.279161;
-1.130650;0.278369;
-1.130300;0.277578;
-1.129950;0.276787;
-1.129600;0.275996;
-1.129250;0.275206;
-1.128900;0.274415;
-1.128550;0.273625;
-1.128200;0.272835;
-1.127850;0.272046;
-1.127500;0.271256;
-1.127150;0.270467;
-1.126800;0.269678;
-1.126450;0.268890;
-1.126100;0.268101;
-1.125750;0.267313;
-1.125400;0.266525;
-1.125050;0.265738;
-1.124700;0.264950;
-1.124350;0.264163;
-1.124000;0.263376;
-1.123650;0.262589;
-1.123300;0.261803;
-1.122950;0.261017;
-1.122600;0.260231;
-1.122250;0.259445;
-1.121900;0.258660;
-1.121550;0.257874;
-1.121200;0.257089;
-1.120850;0.256305;
-1.120500;0.255520;
-1.120150;0.254736;
-1.119800;0.253952;
-1.119450;0.253168;
-1.119100;0.252385;
-1.118750;0.251602;
-1.118400;0.250819;
-1.118050;0.250036;
-1.117700;0.249253;
-1.117350;0.248471;
-1.117000;0.247689;
-1.116650;0.246907;
-1.116300;0.246126;
-1.115950;0.245344;
-1.115600;0.244563;
-1.115250;0.243783;
-1.114900;0.243002;
-1.114550;0.242222;
-1.114200;0.241442;
-1.113850;0.240662;
-1.113500;0.239882;
-1.113150;0.239103;
-1.112800;0.238324;
-1.112450;0.237545;
-1.112100;0.236766;
-1.111750;0.235988;
-1.111400;0.235210;
-1.111050;0.234432;
-1.110700;0.233654;
-1.110350;0.232877;
-1.110000;0.232100;
-1.109650;0.231323;
-1.109300;0.230546;
-1.108950;0.229770;
-1.108600;0.228994;
-1.108250;0.228218;
-1.107900;0.227442;
-1.107550;0.226667;
-1.107200;0.225892;
-1.106850;0.225117;
-1.106500;0.224342;
-1.106150;0.223568;
-1.105800;0.222794;
-1.105450;0.222020;
-1.105100;0.221246;
-1.104750;0.220473;
-1.104400;0.219699;
-1.104050;0.218926;
-1.103700;0.218154;
-1.103350;0.217381;
-1.103000;0.216609;
-1.102650;0.215837;
-1.102300;0.215065;
-1.101950;0.214294;
-1.101600;0.213523;
-1.101250;0.212752;
-1.100900;0.211981;
-1.100550;0.211210;
-1.100200;0.210440;
-1.099850;0.209670;
-1.099500;0.208900;
-1.099150;0.208131;
-1.098800;0.207361;
-1.098450;0.206592;
-1.098100;0.205824;
-1.097750;0.205055;
-1.097400;0.204287;
-1.097050;0.203519;
-1.096700;0.202751;
-1.096350;0.201983;
-1.096000;0.201216;
-1.095650;0.200449;
-1.095300;0.199682;
-1.094950;0.198916;
-1.094600;0.198149;
-1.094250;0.197383;
-1.093900;0.196617;
-1.093550;0.195852;
-1.093200;0.195086;
-1.092850;0.194321;
-1.092500;0.193556;
-1.092150;0.192792;
-1.091800;0.192027;
-1.091450;0.191263;
-1.091100;0.190499;
-1.090750;0.189736;
-1.090400;0.188972;
-1.090050;0.188209;
-1.089700;0.187446;
-1.089350;0.186683;
-1.089000;0.185921;
-1.088650;0.185159;
-1.088300;0.184397;
-1.087950;0.183635;
-1.087600;0.182874;
-1.087250;0.182113;
-1.086900;0.181352;
-1.086550;0.180591;
-1.086200;0.179830;
-1.085850;0.179070;
-1.085500;0.178310;
-1.085150;0.177551;
-1.084800;0.176791;
-1.084450;0.176032;
-1.084100;0.175273;
-1.083750;0.174514;
-1.083400;0.173756;
-1.083050;0.172997;
-1.082700;0.172239;
-1.082350;0.171482;
-1.082000;0.170724;
-1.081650;0.169967;
-1.081300;0.169210;
-1.080950;0.168453;
-1.080600;0.167696;
-1.080250;0.166940;
-1.079900;0.166184;
-1.079550;0.165428;
-1.079200;0.164673;
-1.078850;0.163917;
-1.078500;0.163162;
-1.078150;0.162407;
-1.077800;0.161653;
-1.077450;0.160899;
-1.077100;0.160144;
-1.076750;0.159391;
-1.076400;0.158637;
-1.076050;0.157884;
-1.075700;0.157130;
-1.075350;0.156378;
-1.075000;0.155625;
-1.074650;0.154873;
-1.074300;0.154120;
-1.073950;0.153369;
-1.073600;0.152617;
-1.073250;0.151866;
-1.072900;0.151114;
-1.072550;0.150364;
-1.072200;0.149613;
-1.071850;0.148862;
-1.071500;0.148112;
-1.071150;0.147362;
-1.070800;0.146613;
-1.070450;0.145863;
-1.070100;0.145114;
-1.069750;0.144365;
-1.069400;0.143616;
-1.069050;0.142868;
-1.068700;0.142120;
-1.068350;0.141372;
-1.068000;0.140624;
-1.067650;0.139877;
-1.067300;0.139129;
-1.066950;0.138382;
-1.066600;0.137636;
-1.066250;0.136889;
-1.065900;0.136143;
-1.065550;0.135397;
-1.065200;0.134651;
-1.064850;0.133906;
-1.064500;0.133160;
-1.064150;0.132415;
-1.063800;0.131670;
-1.063450;0.130926;
-1.063100;0.130182;
-1.062750;0.129438;
-1.062400;0.128694;
-1.062050;0.127950;
-1.061700;0.127207;
-1.061350;0.126464;
-1.061000;0.125721;
-1.060650;0.124978;
-1.060300;0.124236;
-1.059950;0.123494;
-1.059600;0.122752;
-1.059250;0.122011;
-1.058900;0.121269;
-1.058550;0.120528;
-1.058200;0.119787;
-1.057850;0.119047;
-1.057500;0.118306;
-1.057150;0.117566;
-1.056800;0.116826;
-1.056450;0.116087;
-1.056100;0.115347;
-1.055750;0.114608;
-1.055400;0.113869;
-1.055050;0.113131;
-1.054700;0.112392;
-1.054350;0.111654;
-1.054000;0.110916;
-1.053650;0.110178;
-1.053300;0.109441;
-1.052950;0.108704;
-1.052600;0.107967;
-1.052250;0.107230;
-1.051900;0.106494;
-1.051550;0.105757;
-1.051200;0.105021;
-1.050850;0.104286;
-1.050500;0.103550;
-1.050150;0.102815;
-1.049800;0.102080;
-1.049450;0.101345;
-1.049100;0.100611;
-1.048750;0.099877;
-1.048400;0.099143;
-1.048050;0.098409;
-1.047700;0.097675;
-1.047350;0.096942;
-1.047000;0.096209;
-1.046650;0.095476;
-1.046300;0.094744;
-1.045950;0.094011;
-1.045600;0.093279;
-1.045250;0.092548;
-1.044900;0.091816;
-1.044550;0.091085;
-1.044200;0.090354;
-1.043850;0.089623;
-1.043500;0.088892;
-1.043150;0.088162;
-1.042800;0.087432;
-1.042450;0.086702;
-1.042100;0.085972;
-1.041750;0.085243;
-1.041400;0.084514;
-1.041050;0.083785;
-1.040700;0.083056;
-1.040350;0.082328;
-1.040000;0.081600;
-1.039650;0.080872;
-1.039300;0.080144;
-1.038950;0.079417;
-1.038600;0.078690;
-1.038250;0.077963;
-1.037900;0.077236;
-1.037550;0.076510;
-1.037200;0.075784;
-1.036850;0.075058;
-1.036500;0.074332;
-1.036150;0.073607;
-1.035800;0.072882;
-1.035450;0.072157;
-1.035100;0.071432;
-1.034750;0.070708;
-1.034400;0.069983;
-1.034050;0.069259;
-1.033700;0.068536;
-1.033350;0.067812;
-1.033000;0.067089;
-1.032650;0.066366;
-1.032300;0.065643;
-1.031950;0.064921;
-1.031600;0.064199;
-1.031250;0.063477;
-1.030900;0.062755;
-1.030550;0.062033;
-1.030200;0.061312;
-1.029850;0.060591;
-1.029500;0.059870;
-1.029150;0.059150;
-1.028800;0.058429;
-1.028450;0.057709;
-1.028100;0.056990;
-1.027750;0.056270;
-1.027400;0.055551;
-1.027050;0.054832;
-1.026700;0.054113;
-1.026350;0.053394;
-1.026000;0.052676;
-1.025650;0.051958;
-1.025300;0.051240;
-1.024950;0.050523;
-1.024600;0.049805;
-1.024250;0.049088;
-1.023900;0.048371;
-1.023550;0.047655;
-1.023200;0.046938;
-1.022850;0.046222;
-1.022500;0.045506;
-1.022150;0.044791;
-1.021800;0.044075;
-1.021450;0.043360;
-1.021100;0.042645;
-1.020750;0.041931;
-1.020400;0.041216;
-1.020050;0.040502;
-1.019700;0.039788;
-1.019350;0.039074;
-1.019000;0.038361;
-1.018650;0.037648;
-1.018300;0.036935;
-1.017950;0.036222;
-1.017600;0.035510;
-1.017250;0.034798;
-1.016900;0.034086;
-1.016550;0.033374;
-1.016200;0.032662;
-1.015850;0.031951;
-1.015500;0.031240;
-1.015150;0.030530;
-1.014800;0.029819;
-1.014450;0.029109;
-1.014100;0.028399;
-1.013750;0.027689;
-1.013400;0.026980;
-1.013050;0.026270;
-1.012700;0.025561;
-1.012350;0.024853;
-1.012000;0.024144;
-1.011650;0.023436;
-1.011300;0.022728;
-1.010950;0.022020;
-1.010600;0.021312;
-1.010250;0.020605;
-1.009900;0.019898;
-1.009550;0.019191;
-1.009200;0.018485;
-1.008850;0.017778;
-1.008500;0.017072;
-1.008150;0.016366;
-1.007800;0.015661;
-1.007450;0.014956;
-1.007100;0.014250;
-1.006750;0.013546;
-1.006400;0.012841;
-1.006050;0.012137;
-1.005700;0.011432;
-1.005350;0.010729;
-1.005000;0.010025;
-1.004650;0.009322;
-1.004300;0.008618;
-1.003950;0.007916;
-1.003600;0.007213;
-1.003250;0.006511;
-1.002900;0.005808;
-1.002550;0.005107;
-1.002200;0.004405;
-1.001850;0.003703;
-1.001500;0.003002;
-1.001150;0.002301;
-1.000800;0.001601;
-1.000450;0.000900;
-1.000100;0.000200;
-0.999750;0.540513;
-0.999400;0.540807;
-0.999050;0.541101;
-0.998700;0.541396;
-0.998350;0.541690;
-0.998000;0.541984;
-0.997650;0.542278;
-0.997300;0.542572;
-0.996950;0.542866;
-0.996600;0.543160;
-0.996250;0.543454;
-0.995900;0.543748;
-0.995550;0.544041;
-0.995200;0.544335;
-0.994850;0.544629;
-0.994500;0.544922;
-0.994150;0.545216;
-0.993800;0.545509;
-0.993450;0.545802;
-0.993100;0.546096;
-0.992750;0.546389;
-0.992400;0.546682;
-0.992050;0.546975;
-0.991700;0.547268;
-0.991350;0.547561;
-0.991000;0.547854;
-0.990650;0.548146;
-0.990300;0.548439;
-0.989950;0.548732;
-0.989600;0.549024;
-0.989250;0.549317;
-0.988900;0.549609;
-0.988550;0.549902;
-0.988200;0.550194;
-0.987850;0.550486;
-0.987500;0.550778;
-0.987150;0.551070;
-0.986800;0.551362;
-0.986450;0.551654;
-0.986100;0.551946;
-0.985750;0.552238;
-0.985400;0.552530;
-0.985050;0.552821;
-0.984700;0.553113;
-0.984350;0.553405;
-0.984000;0.553696;
-0.983650;0.553988;
-0.983300;0.554279;
-0.982950;0.554570;
-0.982600;0.554861;
-0.982250;0.555153;
-0.981900;0.555444;
-0.981550;0.555735;
-0.981200;0.556026;
-0.980850;0.556316;
-0.980500;0.556607;
-0.980150;0.556898;
-0.979800;0.557189;
-0.979450;0.557479;
-0.979100;0.557770;
-0.978750;0.558060;
-0.978400;0.558351;
-0.978050;0.558641;
-0.977700;0.558931;
-0.977350;0.559221;
-0.977000;0.559512;
-0.976650;0.559802;
-0.976300;0.560092;
-0.975950;0.560381;
-0.975600;0.560671;
-0.975250;0.560961;
-0.974900;0.561251;
-0.974550;0.561540;
-0.974200;0.561830;
-0.973850;0.562120;
-0.973500;0.562409;
-0.973150;0.562698;
-0.972800;0.562988;
-0.972450;0.563277;
-0.972100;0.563566;
-0.971750;0.563855;
-0.971400;0.564144;
-0.971050;0.564433;
-0.970700;0.564722;
-0.970350;0.565011;
-0.970000;0.565300;
-0.969650;0.565588;
-0.969300;0.565877;
-0.968950;0.566165;
-0.968600;0.566454;
-0.968250;0.566742;
-0.967900;0.567031;
-0.967550;0.567319;
-0.967200;0.567607;
-0.966850;0.567895;
-0.966500;0.568183;
-0.966150;0.568471;
-0.965800;0.568759;
-0.965450;0.569047;
-0.965100;0.569335;
-0.964750;0.569622;
-0.964400;0.569910;
-0.964050;0.570198;
-0.963700;0.570485;
-0.963350;0.570772;
-0.963000;0.571060;
-0.962650;0.571347;
-0.962300;0.571634;
-0.961950;0.571921;
-0.961600;0.572209;
-0.961250;0.572496;
-0.960900;0.572782;
-0.960550;0.573069;
-0.960200;0.573356;
-0.959850;0.573643;
-0.959500;0.573930;
-0.959150;0.574216;
-0.958800;0.574503;
-0.958450;0.574789;
-0.958100;0.575075;
-0.957750;0.575362;
-0.957400;0.575648;
-0.957050;0.575934;
-0.956700;0.576220;
-0.956350;0.576506;
-0.956000;0.576792;
-0.955650;0.577078;
-0.955300;0.577364;
-0.954950;0.577650;
-0.954600;0.577935;
-0.954250;0.578221;
-0.953900;0.578506;
-0.953550;0.578792;
-0.953200;0.579077;
-0.952850;0.579362;
-0.952500;0.579648;
-0.952150;0.579933;
-0.951800;0.580218;
-0.951450;0.580503;
-0.951100;0.580788;
-0.950750;0.581073;
-0.950400;0.581358;
-0.950050;0.581642;
-0.949700;0.581927;
-0.949350;0.582212;
-0.949000;0.582496;
-0.948650;0.582781;
-0.948300;0.583065;
-0.947950;0.583349;
-0.947600;0.583634;
-0.947250;0.583918;
-0.946900;0.584202;
-0.946550;0.584486;
-0.946200;0.584770;
-0.945850;0.585054;
-0.945500;0.585338;
-0.945150;0.585621;
-0.944800;0.585905;
-0.944450;0.586189;
-0.944100;0.586472;
-0.943750;0.586756;
-0.943400;0.587039;
-0.943050;0.587322;
-0.942700;0.587605;
-0.942350;0.587889;
-0.942000;0.588172;
-0.941650;0.588455;
-0.941300;0.588738;
-0.940950;0.589021;
-0.940600;0.589303;
-0.940250;0.589586;
-0.939900;0.589869;
-0.939550;0.590151;
-0.939200;0.590434;
-0.938850;0.590716;
-0.938500;0.590999;
-0.938150;0.591281;
-0.937800;0.591563;
-0.937450;0.591845;
-0.937100;0.592127;
-0.936750;0.592409;
-0.936400;0.592691;
-0.936050;0.592973;
-0.935700;0.593255;
-0.935350;0.593537;
-0.935000;0.593818;
-0.934650;0.594100;
-0.934300;0.594382;
-0.933950;0.594663;
-0.933600;0.594944;
-0.933250;0.595226;
-0.932900;0.595507;
-0.932550;0.595788;
-0.932200;0.596069;
-0.931850;0.596350;
-0.931500;0.596631;
-0.931150;0.596912;
-0.930800;0.597192;
-0.930450;0.597473;
-0.930100;0.597754;
-0.929750;0.598034;
-0.929400;0.598315;
-0.929050;0.598595;
-0.928700;0.598876;
-0.928350;0.599156;
-0.928000;0.599436;
-0.927650;0.599716;
-0.927300;0.599996;
-0.926950;0.600276;
-0.926600;0.600556;
-0.926250;0.600836;
-0.925900;0.601116;
-0.925550;0.601395;
-0.925200;0.601675;
-0.924850;0.601954;
-0.924500;0.602234;
-0.924150;0.602513;
-0.923800;0.602793;
-0.923450;0.603072;
-0.923100;0.603351;
-0.922750;0.603630;
-0.922400;0.603909;
-0.922050;0.604188;
-0.921700;0.604467;
-0.921350;0.604746;
-0.921000;0.605024;
-0.920650;0.605303;
-0.920300;0.605581;
-0.919950;0.605860;
-0.919600;0.606138;
-0.919250;0.606417;
-0.918900;0.606695;
-0.918550;0.606973;
-0.918200;0.607251;
-0.917850;0.607529;
-0.917500;0.607807;
-0.917150;0.608085;
-0.916800;0.608363;
-0.916450;0.608641;
-0.916100;0.608918;
-0.915750;0.609196;
-0.915400;0.609474;
-0.915050;0.609751;
-0.914700;0.610028;
-0.914350;0.610306;
-0.914000;0.610583;
-0.913650;0.610860;
-0.913300;0.611137;
-0.912950;0.611414;
-0.912600;0.611691;
-0.912250;0.611968;
-0.911900;0.612245;
-0.911550;0.612521;
-0.911200;0.612798;
-0.910850;0.613074;
-0.910500;0.613351;
-0.910150;0.613627;
-0.909800;0.613904;
-0.909450;0.614180;
-0.909100;0.614456;
-0.908750;0.614732;
-0.908400;0.615008;
-0.908050;0.615284;
-0.907700;0.615560;
-0.907350;0.615836;
-0.907000;0.616111;
-0.906650;0.616387;
-0.906300;0.616663;
-0.905950;0.616938;
-0.905600;0.617214;
-0.905250;0.617489;
-0.904900;0.617764;
-0.904550;0.618039;
-0.904200;0.618315;
-0.903850;0.618590;
-0.903500;0.618865;
-0.903150;0.619139;
-0.902800;0.619414;
-0.902450;0.619689;
-0.902100;0.619964;
-0.901750;0.620238;
-0.901400;0.620513;
-0.901050;0.620787;
-0.900700;0.621061;
-0.900350;0.621336;
-0.900000;0.621610;
-0.899650;0.621884;
-0.899300;0.622158;
-0.898950;0.622432;
-0.898600;0.622706;
-0.898250;0.622980;
-0.897900;0.623254;
-0.897550;0.623527;
-0.897200;0.623801;
-0.896850;0.624074;
-0.896500;0.624348;
-0.896150;0.624621;
-0.895800;0.624894;
-0.895450;0.625168;
-0.895100;0.625441;
-0.894750;0.625714;
-0.894400;0.625987;
-0.894050;0.626260;
-0.893700;0.626533;
-0.893350;0.626805;
-0.893000;0.627078;
-0.892650;0.627351;
-0.892300;0.627623;
-0.891950;0.627896;
-0.891600;0.628168;
-0.891250;0.628440;
-0.890900;0.628712;
-0.890550;0.628985;
-0.890200;0.629257;
-0.889850;0.629529;
-0.889500;0.629800;
-0.889150;0.630072;
-0.888800;0.630344;
-0.888450;0.630616;
-0.888100;0.630887;
-0.887750;0.631159;
-0.887400;0.631430;
-0.887050;0.631702;
-0.886700;0.631973;
-0.886350;0.632244;
-0.886000;0.632515;
-0.885650;0.632786;
-0.885300;0.633057;
-0.884950;0.633328;
-0.884600;0.633599;
-0.884250;0.633870;
-0.883900;0.634140;
-0.883550;0.634411;
-0.883200;0.634682;
-0.882850;0.634952;
-0.882500;0.635222;
-0.882150;0.635493;
-0.881800;0.635763;
-0.881450;0.636033;
-0.881100;0.636303;
-0.880750;0.636573;
-0.880400;0.636843;
-0.880050;0.637113;
-0.879700;0.637382;
-0.879350;0.637652;
-0.879000;0.637922;
-0.878650;0.638191;
-0.878300;0.638460;
-0.877950;0.638730;
-0.877600;0.638999;
-0.877250;0.639268;
-0.876900;0.639537;
-0.876550;0.639806;
-0.876200;0.640075;
-0.875850;0.640344;
-0.875500;0.640613;
-0.875150;0.640882;
-0.874800;0.641150;
-0.874450;0.641419;
-0.874100;0.641687;
-0.873750;0.641956;
-0.873400;0.642224;
-0.873050;0.642492;
-0.872700;0.642761;
-0.872350;0.643029;
-0.872000;0.643297;
-0.871650;0.643565;
-0.871300;0.643832;
-0.870950;0.644100;
-0.870600;0.644368;
-0.870250;0.644635;
-0.869900;0.644903;
-0.869550;0.645170;
-0.869200;0.645438;
-0.868850;0.645705;
-0.868500;0.645972;
-0.868150;0.646239;
-0.867800;0.646507;
-0.867450;0.646773;
-0.867100;0.647040;
-0.866750;0.647307;
-0.866400;0.647574;
-0.866050;0.647841;
-0.865700;0.648107;
-0.865350;0.648374;
-0.865000;0.648640;
-0.864650;0.648906;
-0.864300;0.649173;
-0.863950;0.649439;
-0.863600;0.649705;
-0.863250;0.649971;
-0.862900;0.650237;
-0.862550;0.650503;
-0.862200;0.650769;
-0.861850;0.651034;
-0.861500;0.651300;
-0.861150;0.651566;
-0.860800;0.651831;
-0.860450;0.652096;
-0.860100;0.652362;
-0.859750;0.652627;
-0.859400;0.652892;
-0.859050;0.653157;
-0.858700;0.653422;
-0.858350;0.653687;
-0.858000;0.653952;
-0.857650;0.654217;
-0.857300;0.654481;
-0.856950;0.654746;
-0.856600;0.655010;
-0.856250;0.655275;
-0.855900;0.655539;
-0.855550;0.655803;
-0.855200;0.656068;
-0.854850;0.656332;
-0.854500;0.656596;
-0.854150;0.656860;
-0.853800;0.657124;
-0.853450;0.657387;
-0.853100;0.657651;
-0.852750;0.657915;
-0.852400;0.658178;
-0.852050;0.658442;
-0.851700;0.658705;
-0.851350;0.658968;
-0.851000;0.659232;
-0.850650;0.659495;
-0.850300;0.659758;
-0.849950;0.660021;
-0.849600;0.660284;
-0.849250;0.660546;
-0.848900;0.660809;
-0.848550;0.661072;
-0.848200;0.661334;
-0.847850;0.661597;
-0.847500;0.661859;
-0.847150;0.662122;
-0.846800;0.662384;
-0.846450;0.662646;
-0.846100;0.662908;
-0.845750;0.663170;
-0.845400;0.663432;
-0.845050;0.663694;
-0.844700;0.663956;
-0.844350;0.664217;
-0.844000;0.664479;
-0.843650;0.664740;
-0.843300;0.665002;
-0.842950;0.665263;
-0.842600;0.665524;
-0.842250;0.665786;
-0.841900;0.666047;
-0.841550;0.666308;
-0.841200;0.666569;
-0.840850;0.666830;
-0.840500;0.667090;
-0.840150;0.667351;
-0.839800;0.667612;
-0.839450;0.667872;
-0.839100;0.668133;
-0.838750;0.668393;
-0.838400;0.668653;
-0.838050;0.668914;
-0.837700;0.669174;
-0.837350;0.669434;
-0.837000;0.669694;
-0.836650;0.669954;
-0.836300;0.670213;
-0.835950;0.670473;
-0.835600;0.670733;
-0.835250;0.670992;
-0.834900;0.671252;
-0.834550;0.671511;
-0.834200;0.671771;
-0.833850;0.672030;
-0.833500;0.672289;
-0.833150;0.672548;
-0.832800;0.672807;
-0.832450;0.673066;
-0.832100;0.673325;
-0.831750;0.673583;
-0.831400;0.673842;
-0.831050;0.674101;
-0.830700;0.674359;
-0.830350;0.674617;
-0.830000;0.674876;
-0.829650;0.675134;
-0.829300;0.675392;
-0.828950;0.675650;
-0.828600;0.675908;
-0.828250;0.676166;
-0.827900;0.676424;
-0.827550;0.676682;
-0.827200;0.676939;
-0.826850;0.677197;
-0.826500;0.677454;
-0.826150;0.677712;
-0.825800;0.677969;
-0.825450;0.678226;
-0.825100;0.678484;
-0.824750;0.678741;
-0.824400;0.678998;
-0.824050;0.679254;
-0.823700;0.679511;
-0.823350;0.679768;
-0.823000;0.680025;
-0.822650;0.680281;
-0.822300;0.680538;
-0.821950;0.680794;
-0.821600;0.681051;
-0.821250;0.681307;
-0.820900;0.681563;
-0.820550;0.681819;
-0.820200;0.682075;
-0.819850;0.682331;
-0.819500;0.682587;
-0.819150;0.682842;
-0.818800;0.683098;
-0.818450;0.683354;
-0.818100;0.683609;
-0.817750;0.683865;
-0.817400;0.684120;
-0.817050;0.684375;
-0.816700;0.684630;
-0.816350;0.684885;
-0.816000;0.685140;
-0.815650;0.685395;
-0.815300;0.685650;
-0.814950;0.685905;
-0.814600;0.686159;
-0.814250;0.686414;
-0.813900;0.686668;
-0.813550;0.686923;
-0.813200;0.687177;
-0.812850;0.687431;
